"Parameter","Mean","SD","Q2.5","Q97.5","ESS","Rhat","Rhat_upper"
"Lmax_monitor[1617]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1618]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1619]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[162]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1620]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1621]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1622]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1623]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1624]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1625]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1626]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1627]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1628]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1629]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[163]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1630]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1631]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1632]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1633]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1634]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1635]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1636]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1637]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1638]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1639]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[164]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1640]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1641]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1642]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1643]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1644]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1645]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1646]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1647]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1648]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1649]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[165]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1650]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1651]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1652]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1653]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1654]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1655]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1656]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1657]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1658]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1659]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[166]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1660]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1661]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1662]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1663]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1664]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1665]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1666]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1667]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1668]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1669]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[167]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1670]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1671]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1672]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1673]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1674]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1675]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1676]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1677]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1678]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1679]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[168]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1680]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1681]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1682]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1683]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1684]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1685]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1686]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1687]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1688]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1689]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[169]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1690]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1691]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1692]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1693]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1694]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1695]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1696]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1697]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1698]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1699]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[17]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[170]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1700]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1701]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1702]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1703]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1704]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1705]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1706]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1707]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1708]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1709]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[171]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1710]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1711]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1712]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1713]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1714]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1715]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1716]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1717]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1718]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1719]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[172]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1720]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1721]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1722]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1723]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1724]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1725]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1726]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1727]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1728]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1729]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[173]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1730]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1731]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1732]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1733]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1734]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1735]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1736]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1737]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1738]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1739]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[174]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1740]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1741]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1742]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1743]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1744]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1745]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1746]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1747]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1748]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1749]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[175]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1750]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1751]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1752]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1753]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1754]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1755]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1756]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1757]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1758]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1759]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[176]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1760]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1761]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1762]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1763]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1764]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1765]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1766]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1767]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1768]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[1769]",14.1226276287517,0.525419999533111,13.1627060047323,15.2279328303414,1870.13739860379,1.00171079163183,1.0054095683309
"Lmax_monitor[177]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1770]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1771]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1772]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1773]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1774]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1775]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1776]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1777]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1778]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1779]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[178]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1780]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1781]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1782]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1783]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1784]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1785]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1786]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1787]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1788]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1789]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[179]",23.1076689415457,1.35782178392623,20.6198213667766,25.9535286565555,761.961891111993,1.00670595275316,1.01992073359546
"Lmax_monitor[1790]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1791]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1792]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1793]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1794]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1795]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
"Lmax_monitor[1796]",13.9178264308638,0.520763717035218,12.9734120916052,15.0058649313411,1899.41666987605,1.00099013898165,1.00284087328401
